id,smoker_pred,smoker_prob
210248,1,0.61766976
210249,0,0.026449673
210250,1,0.7807405
210251,1,0.8967126
210252,1,0.72944325
210253,1,0.7165189
210254,0,0.01495682
210255,0,0.36653143
210256,0,0.0011873903
210257,1,0.850927
210258,1,0.65742373
210259,1,0.8641205
210260,1,0.93123287
210261,0,0.05802777
210262,1,0.9252586
210263,0,0.0036583114
210264,0,0.33508858
210265,0,0.11479508
210266,1,0.610799
210267,1,0.7577708
210268,0,0.009106061
210269,1,0.57697684
210270,1,0.7089199
210271,0,0.0019839243
210272,0,0.016254608
210273,1,0.6852133
210274,0,0.055814657
210275,0,0.044076305
210276,0,0.013331757
210277,1,0.8196769
210278,1,0.90786415
210279,0,0.47847143
210280,0,0.44116858
210281,0,0.39145857
210282,0,0.01847536
210283,0,0.40729663
210284,1,0.811924
210285,1,0.6355541
210286,0,0.05721717
210287,1,0.82421154
210288,0,0.017276885
210289,0,0.020187268
210290,0,0.011283243
210291,1,0.6364923
210292,1,0.8958815
210293,1,0.72376746
210294,0,0.2443364
210295,0,0.006389814
210296,1,0.8710788
210297,0,0.35838524
210298,1,0.7291663
210299,1,0.7191863
210300,0,0.4739258
210301,0,0.42709386
210302,1,0.6904217
210303,0,0.006274938
210304,1,0.6671869
210305,0,0.27228504
210306,1,0.6627095
210307,1,0.68656147
210308,0,0.48574698
210309,0,0.45679328
210310,0,0.036204115
210311,1,0.8949844
210312,0,0.052927453
210313,1,0.7225032
210314,1,0.9197285
210315,1,0.83733606
210316,0,0.38717735
210317,1,0.67501247
210318,1,0.5936005
210319,0,0.47828883
210320,0,0.0011248603
210321,1,0.9660281
210322,1,0.6846927
210323,0,0.036329266
210324,0,0.0010978078
210325,1,0.762245
210326,0,0.18652925
210327,0,0.36286548
210328,1,0.7826375
210329,1,0.6569992
210330,0,0.08216686
210331,0,0.28961265
210332,0,0.011566319
210333,1,0.6350893
210334,1,0.7997862
210335,0,0.21565473
210336,0,0.4274829
210337,0,0.39379266
210338,1,0.8169527
210339,0,0.41839892
210340,1,0.88899
210341,0,0.2698037
210342,1,0.91278946
210343,0,0.086271785
210344,1,0.7578232
210345,1,0.66603184
210346,0,0.41247323
210347,0,0.07863823
210348,1,0.6374351
210349,1,0.83523875
210350,1,0.76288414
210351,1,0.8644681
210352,1,0.78539664
210353,0,0.030318908
210354,1,0.8146342
210355,0,0.008730589
210356,1,0.7213596
210357,1,0.57259274
210358,1,0.59996337
210359,1,0.81756765
210360,0,0.0071727824
210361,1,0.64869624
210362,0,0.09712242
210363,1,0.61638826
210364,0,0.46471596
210365,0,0.27350706
210366,1,0.7689967
210367,1,0.74912053
210368,0,0.0025079409
210369,0,0.11441046
210370,0,0.13325304
210371,0,0.023396393
210372,0,0.029485725
210373,0,0.24030027
210374,1,0.68575203
210375,0,0.008274078
210376,1,0.82018
210377,0,0.032667544
210378,1,0.6075293
210379,1,0.67127967
210380,1,0.8235219
210381,1,0.7379571
210382,1,0.72741765
210383,1,0.79779685
210384,0,0.3306859
210385,0,0.01816293
210386,1,0.93319327
210387,0,0.0031442482
210388,0,0.45340675
210389,1,0.8398974
210390,0,0.40893698
210391,1,0.85091275
210392,0,0.45456877
210393,1,0.6346209
210394,1,0.7032178
210395,1,0.5169696
210396,1,0.57600206
210397,1,0.8625741
210398,1,0.5924382
210399,0,0.35623324
210400,1,0.6730207
210401,1,0.7122819
210402,0,0.37869996
210403,1,0.85860986
210404,0,0.004532524
210405,1,0.7315108
210406,0,0.012696699
210407,1,0.6755752
210408,0,0.47063336
210409,0,0.19673224
210410,1,0.8209779
210411,1,0.5207172
210412,0,0.30556646
210413,0,0.2033793
210414,1,0.86253995
210415,1,0.89371777
210416,1,0.82921785
210417,1,0.57553715
210418,0,0.07032371
210419,0,0.06997987
210420,0,0.44299248
210421,0,0.021618914
210422,1,0.82234085
210423,0,0.010525679
210424,0,0.0041875523
210425,1,0.67385083
210426,1,0.91187793
210427,0,0.42262653
210428,0,0.27838883
210429,1,0.8447332
210430,0,0.46437916
210431,0,0.2367626
210432,1,0.8777126
210433,1,0.80659395
210434,0,0.023745036
210435,0,0.022711748
210436,0,0.31591654
210437,0,0.043873172
210438,0,0.03595815
210439,1,0.855051
210440,1,0.65980357
210441,1,0.54360884
210442,1,0.89929295
210443,0,0.35119912
210444,1,0.7016358
210445,1,0.6580495
210446,1,0.7893047
210447,0,0.018121187
210448,0,0.257408
210449,0,0.016346423
210450,1,0.78345716
210451,1,0.81935704
210452,1,0.60573876
210453,1,0.7237807
210454,0,0.012929289
210455,0,0.26739445
210456,0,0.0085623255
210457,1,0.8770215
210458,0,0.46541384
210459,0,0.28034645
210460,1,0.5409092
210461,1,0.76860684
210462,0,0.42314735
210463,0,0.057868533
210464,1,0.8351399
210465,0,0.12474524
210466,0,0.33763728
210467,1,0.5934907
210468,1,0.67218786
210469,1,0.53554046
210470,1,0.78660136
210471,0,0.06712147
210472,1,0.8357876
210473,0,0.09394421
210474,1,0.7123777
210475,0,0.44473782
210476,1,0.81377643
210477,1,0.65303093
210478,0,0.2540305
210479,1,0.92809755
210480,0,0.054053035
210481,0,0.04804642
210482,0,0.4956401
210483,0,0.019067043
210484,0,0.18826166
210485,0,0.06666267
210486,1,0.5477487
210487,1,0.5986361
210488,1,0.55380976
210489,0,0.13276622
210490,0,0.022518948
210491,0,0.10155095
210492,0,0.007693052
210493,0,0.0669024
210494,1,0.82780737
210495,0,0.4753063
210496,1,0.82026523
210497,0,0.13903148
210498,1,0.84839904
210499,0,0.43067247
210500,1,0.8962185
210501,1,0.6790861
210502,0,0.0055462862
210503,1,0.5516282
210504,1,0.9003594
210505,1,0.87800276
210506,1,0.5684712
210507,0,0.40134183
210508,0,0.35576373
210509,0,0.10207706
210510,0,0.0057138093
210511,0,0.2680714
210512,0,0.029881863
210513,0,0.003065691
210514,1,0.97121716
210515,1,0.803126
210516,1,0.7620119
210517,0,0.18439068
210518,0,0.05963262
210519,1,0.8442083
210520,1,0.5679958
210521,0,0.015151847
210522,0,0.33577555
210523,1,0.6786775
210524,0,0.013309071
210525,1,0.72402567
210526,0,0.065804
210527,0,0.40531915
210528,0,0.042762484
210529,1,0.8008134
210530,0,0.013068958
210531,1,0.9441735
210532,1,0.902252
210533,1,0.6129191
210534,0,0.4616916
210535,1,0.8066823
210536,0,0.0012466272
210537,1,0.66313255
210538,0,0.094014205
210539,0,0.38914543
210540,1,0.6731187
210541,0,0.0074212984
210542,1,0.5107609
210543,1,0.8519401
210544,0,0.032415416
210545,1,0.758074
210546,1,0.6375966
210547,0,0.030425241
210548,0,0.3428805
210549,1,0.86213857
210550,1,0.6397397
210551,0,0.4652823
210552,1,0.53120863
210553,1,0.6561048
210554,0,0.010666159
210555,0,0.13408636
210556,0,0.07227519
210557,0,0.44590357
210558,1,0.80763465
210559,0,0.106470145
210560,1,0.5937029
210561,1,0.7159444
210562,0,0.011382858
210563,0,0.31155577
210564,1,0.59966195
210565,1,0.81873053
210566,0,0.01217676
210567,0,0.4851726
210568,1,0.6468207
210569,1,0.8849952
210570,1,0.6111422
210571,1,0.5808015
210572,1,0.5674429
210573,1,0.5385795
210574,1,0.8096219
210575,1,0.6699204
210576,1,0.5564942
210577,0,0.0022383153
210578,0,0.043788828
210579,0,0.26788566
210580,1,0.7050188
210581,1,0.85572547
210582,1,0.71254015
210583,0,0.014892499
210584,1,0.7009715
210585,1,0.9104849
210586,0,0.0016178911
210587,0,0.04680232
210588,1,0.8782163
210589,1,0.6923427
210590,1,0.7234307
210591,0,0.2880268
210592,0,0.0138515085
210593,1,0.51105005
210594,0,0.1405488
210595,1,0.5632937
210596,0,0.20478874
210597,0,0.41180083
210598,1,0.7882371
210599,1,0.7700502
210600,0,0.06969868
210601,0,0.0030017162
210602,0,0.21436976
210603,0,0.036595944
210604,1,0.5913955
210605,1,0.73716754
210606,0,0.3320925
210607,0,0.37713432
210608,0,0.2645015
210609,0,0.30417687
210610,1,0.70312876
210611,0,0.2497876
210612,0,0.36410317
210613,1,0.5280038
210614,0,0.14030339
210615,1,0.7585386
210616,1,0.684329
210617,0,0.0033201564
210618,1,0.7411413
210619,1,0.6893759
210620,1,0.706458
210621,0,0.47233477
210622,1,0.64358246
210623,0,0.006398005
210624,0,0.47601712
210625,0,0.48193842
210626,0,0.14852194
210627,0,0.20078287
210628,0,0.3241423
210629,1,0.80941886
210630,1,0.8000346
210631,1,0.7919204
210632,1,0.70667493
210633,0,0.02907664
210634,0,0.016255297
210635,0,0.39480263
210636,0,0.027774269
210637,0,0.005274677
210638,0,0.37536702
210639,0,0.009431852
210640,0,0.005064855
210641,0,0.2697039
210642,0,0.011378722
210643,1,0.5118932
210644,1,0.7132763
210645,1,0.9036472
210646,1,0.71973264
210647,1,0.80844223
210648,0,0.3423247
210649,1,0.50247294
210650,0,0.005651081
210651,1,0.559542
210652,1,0.73465216
210653,1,0.57483983
210654,0,0.4285962
210655,1,0.7579048
210656,1,0.5915348
210657,1,0.666724
210658,1,0.90715283
210659,0,0.47900566
210660,1,0.8190661
210661,0,0.019035209
210662,1,0.6644433
210663,0,0.45679745
210664,1,0.91237473
210665,1,0.67827064
210666,1,0.67987543
210667,1,0.720734
210668,1,0.67896014
210669,0,0.0048200116
210670,1,0.84704316
210671,1,0.8969728
210672,0,0.42290503
210673,0,0.009150918
210674,1,0.82324797
210675,1,0.5322656
210676,0,0.014681124
210677,0,0.029272024
210678,0,0.00403793
210679,1,0.6226562
210680,1,0.7539172
210681,1,0.86667186
210682,0,0.06819239
210683,0,0.35286364
210684,1,0.68913734
210685,1,0.9569556
210686,0,0.021908829
210687,1,0.5647626
210688,0,0.013346888
210689,0,0.058316085
210690,0,0.37948737
210691,0,0.0009360434
210692,0,0.045160476
210693,1,0.8017672
210694,1,0.6476484
210695,0,0.045769878
210696,0,0.47782645
210697,1,0.7452074
210698,1,0.7514739
210699,0,0.008827674
210700,0,0.016687365
210701,1,0.85281867
210702,1,0.65513545
210703,0,0.042908464
210704,0,0.013404353
210705,1,0.60593915
210706,0,0.29897955
210707,0,0.17066099
210708,1,0.8607003
210709,0,0.0064178053
210710,0,0.00826485
210711,0,0.49387667
210712,1,0.86120516
210713,1,0.62198436
210714,0,0.009130433
210715,0,0.33582348
210716,1,0.5325174
210717,1,0.6349088
210718,0,0.007250909
210719,1,0.847553
210720,1,0.6821813
210721,1,0.5479413
210722,0,0.024343267
210723,0,0.464493
210724,0,0.48543614
210725,1,0.8503836
210726,0,0.26238954
210727,0,0.2637492
210728,1,0.7855805
210729,0,0.0106147155
210730,1,0.9245873
210731,0,0.01443856
210732,1,0.8324807
210733,1,0.79559183
210734,1,0.7665742
210735,1,0.8374986
210736,0,0.24313737
210737,1,0.8367313
210738,1,0.7388784
210739,0,0.25246763
210740,1,0.8874458
210741,1,0.8467845
210742,0,0.005310303
210743,0,0.046243656
210744,1,0.97799337
210745,0,0.20027472
210746,0,0.004674005
210747,0,0.11938519
210748,1,0.69487745
210749,1,0.8495273
210750,1,0.68435186
210751,1,0.6823949
210752,1,0.7611169
210753,1,0.68089235
210754,0,0.4908371
210755,0,0.012433536
210756,0,0.343692
210757,1,0.706087
210758,1,0.74611604
210759,0,0.10891316
210760,0,0.43273062
210761,1,0.51038647
210762,1,0.7024425
210763,0,0.016639533
210764,0,0.47010675
210765,0,0.015731815
210766,0,0.11674901
210767,1,0.5068505
210768,0,0.13599132
210769,1,0.5556492
210770,0,0.17537789
210771,0,0.21503904
210772,0,0.49822193
210773,1,0.50583744
210774,1,0.7662129
210775,0,0.42312443
210776,1,0.6479748
210777,1,0.80323696
210778,0,0.004290821
210779,1,0.8049581
210780,0,0.007655634
210781,1,0.8206726
210782,1,0.8803307
210783,0,0.20164897
210784,0,0.35359195
210785,0,0.3280739
210786,0,0.24903043
210787,0,0.019601006
210788,0,0.006957645
210789,1,0.75252765
210790,1,0.7523967
210791,1,0.62469095
210792,1,0.7156319
210793,0,0.029126309
210794,0,0.4271373
210795,0,0.36186528
210796,1,0.5584921
210797,0,0.018639464
210798,0,0.061733555
210799,1,0.83132106
210800,1,0.85592127
210801,0,0.16987619
210802,0,0.22437313
210803,0,0.008489669
210804,0,0.47624612
210805,1,0.73441863
210806,1,0.7604686
210807,0,0.0054948926
210808,1,0.8116656
210809,0,0.24723603
210810,1,0.81700695
210811,1,0.7076443
210812,1,0.5473376
210813,0,0.0011165828
210814,0,0.21179959
210815,1,0.8773559
210816,1,0.6416814
210817,0,0.46142688
210818,1,0.8726186
210819,1,0.77779037
210820,1,0.73319244
210821,0,0.31261513
210822,0,0.0071421233
210823,1,0.574572
210824,0,0.13711189
210825,1,0.70148426
210826,0,0.061656855
210827,1,0.57236123
210828,1,0.87178844
210829,0,0.2731365
210830,0,0.27003163
210831,1,0.6760893
210832,0,0.008698871
210833,1,0.62199944
210834,0,0.0863234
210835,0,0.104803115
210836,0,0.054370433
210837,0,0.025708672
210838,0,0.019102724
210839,0,0.4247571
210840,1,0.7726053
210841,1,0.6286053
210842,0,0.18005559
210843,1,0.8005851
210844,1,0.8363787
210845,1,0.63455194
210846,0,0.062044572
210847,1,0.94127786
210848,0,0.18947467
210849,0,0.01504061
210850,0,0.0078080976
210851,1,0.88602257
210852,1,0.70709276
210853,0,0.41983047
210854,1,0.6871231
210855,1,0.7880927
210856,0,0.24622712
210857,1,0.7015686
210858,1,0.5777563
210859,0,0.026241506
210860,1,0.61966413
210861,0,0.070948474
210862,1,0.6978374
210863,1,0.5139676
210864,0,0.049839932
210865,0,0.0024354835
210866,1,0.6398447
210867,0,0.11237837
210868,1,0.6753901
210869,1,0.6326473
210870,0,0.036596853
210871,1,0.6729554
210872,0,0.019341879
210873,0,0.015407332
210874,1,0.6727707
210875,1,0.8162455
210876,1,0.85618156
210877,0,0.01596835
210878,1,0.7120651
210879,1,0.62292373
210880,0,0.0013461481
210881,0,0.45391107
210882,1,0.6047513
210883,1,0.5273903
210884,1,0.52137035
210885,1,0.5146821
210886,1,0.6892204
210887,1,0.7549688
210888,0,0.0118517075
210889,0,0.009185818
210890,1,0.9192199
210891,0,0.088790976
210892,0,0.44105902
210893,0,0.29313707
210894,1,0.7215114
210895,0,0.03074759
210896,0,0.082460605
210897,1,0.8047629
210898,0,0.085893966
210899,1,0.8863504
210900,1,0.79186857
210901,0,0.31751448
210902,1,0.68320674
210903,1,0.51725245
210904,1,0.72749823
210905,1,0.89434296
210906,0,0.48827684
210907,0,0.2765949
210908,0,0.49963593
210909,0,0.01944071
210910,1,0.8505407
210911,0,0.21161006
210912,0,0.42753658
210913,0,0.47217637
210914,1,0.7013343
210915,1,0.65634847
210916,1,0.5893913
210917,0,0.43961954
210918,1,0.76655656
210919,1,0.7263094
210920,0,0.1626222
210921,1,0.6298524
210922,1,0.8288093
210923,0,0.008306932
210924,1,0.88504523
210925,0,0.006855514
210926,1,0.52042985
210927,0,0.11493871
210928,0,0.24616493
210929,1,0.810434
210930,1,0.68094486
210931,1,0.8278795
210932,1,0.75042707
210933,1,0.8005104
210934,0,0.08856786
210935,1,0.5993891
210936,1,0.95187694
210937,1,0.8064399
210938,1,0.5054115
210939,1,0.74618447
210940,0,0.16417107
210941,0,0.22975793
210942,1,0.82252806
210943,1,0.91190684
210944,1,0.87448895
210945,1,0.8006341
210946,1,0.92944133
210947,0,0.00310918
210948,0,0.015183887
210949,0,0.024150725
210950,0,0.2163239
210951,0,0.18303989
210952,0,0.32076102
210953,1,0.52738583
210954,0,0.003385208
210955,1,0.8090169
210956,0,0.46069717
210957,1,0.6292199
210958,0,0.016815279
210959,1,0.9003882
210960,0,0.20877959
210961,0,0.45504078
210962,1,0.74481297
210963,0,0.19001497
210964,1,0.84227896
210965,1,0.665615
210966,0,0.111960135
210967,1,0.69464475
210968,1,0.71431917
210969,1,0.8668977
210970,0,0.36251742
210971,0,0.00435777
210972,1,0.6623281
210973,1,0.9277778
210974,0,0.0026044545
210975,1,0.7902725
210976,1,0.8425702
210977,1,0.601687
210978,1,0.7123592
210979,0,0.012202483
210980,1,0.7014236
210981,0,0.008191023
210982,1,0.75343806
210983,0,0.016726768
210984,1,0.8370578
210985,0,0.43302572
210986,0,0.38175228
210987,0,0.006486478
210988,1,0.6757366
210989,0,0.0073406794
210990,0,0.12777197
210991,1,0.5611064
210992,1,0.8481016
210993,1,0.6425312
210994,1,0.8469538
210995,0,0.4387425
210996,1,0.8645189
210997,0,0.36677858
210998,1,0.6517457
210999,0,0.05046297
211000,0,0.44178364
211001,0,0.065228365
211002,1,0.6328742
211003,0,0.0037007087
211004,1,0.583533
211005,0,0.0016099864
211006,1,0.74491
211007,1,0.52189445
211008,1,0.91672087
211009,1,0.89588654
211010,1,0.91903543
211011,0,0.026640879
211012,0,0.14008313
211013,1,0.76159936
211014,1,0.6272892
211015,0,0.38470498
211016,1,0.80679625
211017,0,0.081347875
211018,0,0.0070512244
211019,1,0.82063603
211020,1,0.7721828
211021,1,0.7305424
211022,1,0.8212301
211023,1,0.5821122
211024,1,0.78694564
211025,0,0.019756945
211026,0,0.023757612
211027,0,0.14097594
211028,0,0.34949476
211029,1,0.8139164
211030,0,0.31554762
211031,1,0.6355439
211032,0,0.03305513
211033,1,0.61436397
211034,0,0.2704654
211035,0,0.47805738
211036,1,0.5764134
211037,1,0.66299146
211038,1,0.65844506
211039,1,0.6542824
211040,1,0.6854718
211041,0,0.26935002
211042,1,0.6867721
211043,1,0.77775973
211044,1,0.6115317
211045,1,0.77976394
211046,1,0.58478194
211047,1,0.7819421
211048,0,0.005060414
211049,0,0.03315188
211050,1,0.7649693
211051,1,0.7796989
211052,1,0.8154501
211053,0,0.050186988
211054,0,0.10185544
211055,1,0.7208463
211056,1,0.7253289
211057,0,0.3893516
211058,0,0.46034315
211059,0,0.3870796
211060,0,0.42212775
211061,0,0.25698432
211062,1,0.5261215
211063,0,0.04452784
211064,0,0.48929587
211065,0,0.43311659
211066,0,0.08111477
211067,1,0.56290305
211068,1,0.5057996
211069,0,0.021152789
211070,0,0.02751659
211071,0,0.33071563
211072,0,0.112411894
211073,1,0.6671062
211074,0,0.01087077
211075,0,0.17510565
211076,1,0.8377594
211077,0,0.0056964657
211078,1,0.8347048
211079,1,0.61326414
211080,0,0.46221226
211081,0,0.4853187
211082,0,0.009342099
211083,1,0.8517927
211084,0,0.00299783
211085,0,0.0049808607
211086,1,0.5873576
211087,0,0.10414986
211088,0,0.35786128
211089,0,0.029143592
211090,0,0.004651139
211091,0,0.21036866
211092,1,0.8420977
211093,1,0.52052563
211094,1,0.8096567
211095,1,0.7722912
211096,1,0.60629505
211097,0,0.47046646
211098,1,0.6630392
211099,0,0.05540895
211100,0,0.034719672
211101,0,0.4521927
211102,0,0.31240606
211103,1,0.9306652
211104,0,0.15784119
211105,1,0.81723297
211106,0,0.022445247
211107,1,0.6161849
211108,1,0.851683
211109,1,0.67756736
211110,1,0.78434014
211111,1,0.5010068
211112,1,0.8742262
211113,0,0.021203943
211114,1,0.7212848
211115,0,0.12598547
211116,0,0.0026912165
211117,0,0.18008831
211118,0,0.013595701
211119,1,0.65534955
211120,1,0.8927703
211121,0,0.2718214
211122,1,0.79894125
211123,1,0.6823898
211124,1,0.60279167
211125,1,0.7717905
211126,1,0.8046897
211127,1,0.6149394
211128,1,0.8089721
211129,0,0.014412852
211130,1,0.56647
211131,1,0.5230824
211132,0,0.47455993
211133,0,0.3740983
211134,1,0.9585701
211135,1,0.83849597
211136,0,0.009635977
211137,1,0.6343939
211138,0,0.45405915
211139,0,0.22497384
211140,1,0.58202606
211141,0,0.11197351
211142,0,0.007550006
211143,0,0.45199284
211144,1,0.61054665
211145,0,0.4242695
211146,0,0.009945218
211147,0,0.18584222
211148,0,0.44860962
211149,0,0.26881158
211150,0,0.032976333
211151,0,0.044790763
211152,1,0.6984255
211153,1,0.7037036
211154,1,0.75680953
211155,0,0.0007770794
211156,0,0.4426167
211157,1,0.83509296
211158,1,0.67930156
211159,0,0.012230257
211160,1,0.5899929
211161,1,0.7981083
211162,1,0.566974
211163,1,0.56925446
211164,0,0.051870562
211165,0,0.11180198
211166,0,0.09606527
211167,1,0.81233215
211168,0,0.18633123
211169,0,0.3839
211170,0,0.0073195556
211171,1,0.69204265
211172,0,0.37303436
211173,1,0.82804894
211174,0,0.3142115
211175,1,0.71056855
211176,1,0.7471679
211177,0,0.025189396
211178,1,0.6882152
211179,0,0.005842694
211180,1,0.7138004
211181,1,0.61155576
211182,1,0.69661206
211183,0,0.008206607
211184,1,0.7902533
211185,1,0.92298263
211186,1,0.6992203
211187,1,0.91408944
211188,0,0.04628052
211189,1,0.87514544
211190,1,0.73154444
211191,0,0.47152206
211192,1,0.85214704
211193,1,0.7667951
211194,0,0.09181335
211195,0,0.47911233
211196,1,0.88881564
211197,0,0.20220192
211198,1,0.79276675
211199,0,0.0011102748
211200,0,0.15681367
211201,0,0.017577715
211202,0,0.016146962
211203,1,0.8752229
211204,1,0.65055054
211205,1,0.87134874
211206,1,0.7964427
211207,0,0.022156036
211208,1,0.8432486
211209,0,0.10399088
211210,0,0.4476006
211211,1,0.51055956
211212,0,0.016034488
211213,1,0.83298224
211214,1,0.6003595
211215,1,0.8178647
211216,1,0.5439228
211217,1,0.69565046
211218,1,0.597412
211219,1,0.51303643
211220,1,0.9273616
211221,1,0.73690444
211222,1,0.9098092
211223,0,0.003743158
211224,1,0.63321704
211225,1,0.65267915
211226,0,0.32844657
211227,0,0.07193132
211228,0,0.0010715543
211229,1,0.9592913
211230,1,0.87059754
211231,0,0.09293906
211232,0,0.006101962
211233,1,0.69716555
211234,0,0.029536432
211235,1,0.51492566
211236,1,0.76732665
211237,1,0.7007021
211238,1,0.63938254
211239,0,0.3692751
211240,1,0.66918844
211241,0,0.0059690843
211242,1,0.8910336
211243,0,0.4589405
211244,1,0.9134025
211245,0,0.061867326
211246,0,0.20448758
211247,1,0.7503293
211248,0,0.3269708
211249,1,0.9366312
211250,1,0.85424054
211251,0,0.28788733
211252,0,0.011172867
211253,0,0.16211312
211254,1,0.6057846
211255,1,0.61540467
211256,0,0.34653226
211257,0,0.40750054
211258,1,0.6767122
211259,0,0.3117638
211260,0,0.0501722
211261,1,0.8520752
211262,1,0.8503526
211263,0,0.021049421
211264,0,0.008661509
211265,1,0.517381
211266,0,0.012409495
211267,1,0.9159256
211268,1,0.8671405
211269,1,0.80321926
211270,0,0.44847292
211271,1,0.72991246
211272,1,0.55235493
211273,1,0.7997149
211274,1,0.5453274
211275,0,0.07990252
211276,0,0.0021538557
211277,1,0.58112794
211278,0,0.38409528
211279,0,0.032444987
211280,0,0.40785557
211281,0,0.0060589868
211282,0,0.49901792
211283,1,0.9017589
211284,1,0.6103208
211285,1,0.7037656
211286,1,0.5778738
211287,1,0.85134417
211288,1,0.6883956
211289,0,0.0724135
211290,0,0.2311444
211291,0,0.049561627
211292,1,0.71202856
211293,1,0.8842323
211294,0,0.18089472
211295,1,0.6551508
211296,0,0.010272543
211297,1,0.8443934
211298,1,0.7980004
211299,1,0.6518165
211300,0,0.4246277
211301,1,0.83763653
211302,0,0.33065867
211303,0,0.0064872955
211304,1,0.6878208
211305,1,0.8272426
211306,1,0.57503015
211307,0,0.2534639
211308,1,0.59173435
211309,1,0.83792543
211310,0,0.00034801505
211311,0,0.2813636
211312,1,0.6452478
211313,0,0.43737566
211314,0,0.005209467
211315,1,0.5959465
211316,0,0.26659417
211317,1,0.5795474
211318,1,0.88970774
211319,0,0.459548
211320,1,0.94537145
211321,0,0.027205419
211322,0,0.09970881
211323,0,0.0039829207
211324,1,0.81851447
211325,1,0.8370541
211326,0,0.03587687
211327,1,0.71041536
211328,0,0.028295139
211329,0,0.16634718
211330,0,0.04474139
211331,1,0.8342015
211332,0,0.16179872
211333,0,0.048698414
211334,0,0.036773518
211335,1,0.70646894
211336,1,0.81187594
211337,1,0.7026581
211338,0,0.35552412
211339,0,0.10068289
211340,0,0.04364343
211341,1,0.71911603
211342,1,0.72045416
211343,0,0.4126031
211344,1,0.73203295
211345,1,0.8857506
211346,0,0.09738046
211347,0,0.06719368
211348,0,0.009892313
211349,1,0.7587688
211350,0,0.24266864
211351,1,0.7353848
211352,1,0.89285386
211353,0,0.09332394
211354,1,0.64740896
211355,1,0.51206005
211356,1,0.69023263
211357,0,0.040770724
211358,0,0.0058359867
211359,1,0.75718606
211360,0,0.058193687
211361,1,0.7579792
211362,1,0.8502557
211363,0,0.15973103
211364,1,0.66997164
211365,0,0.025456447
211366,1,0.88170993
211367,1,0.842632
211368,0,0.01325608
211369,0,0.001349987
211370,0,0.11487073
211371,1,0.81357133
211372,0,0.015235502
211373,1,0.69423395
211374,1,0.81469536
211375,0,0.16125286
211376,1,0.64474887
211377,1,0.8252582
211378,0,0.39878654
211379,1,0.8125004
211380,1,0.58908087
211381,1,0.9803405
211382,1,0.8647512
211383,1,0.8421561
211384,1,0.70119065
211385,0,0.30701312
211386,1,0.7049693
211387,1,0.878882
211388,0,0.0018386128
211389,1,0.6938828
211390,1,0.7328874
211391,1,0.54759824
211392,1,0.5290888
211393,1,0.7249967
211394,0,0.0074235755
211395,0,0.001372646
211396,1,0.56494
211397,1,0.7023449
211398,1,0.86261356
211399,1,0.7599245
211400,0,0.31322154
211401,0,0.05025971
211402,0,0.15161555
211403,1,0.6773914
211404,1,0.7931035
211405,1,0.88065624
211406,1,0.68194306
211407,1,0.71865666
211408,1,0.85209405
211409,1,0.85539037
211410,1,0.74351186
211411,0,0.11690808
211412,0,0.10127646
211413,1,0.5796558
211414,1,0.93201464
211415,0,0.19978385
211416,1,0.61116827
211417,1,0.7885093
211418,0,0.021812735
211419,0,0.028698338
211420,0,0.3440927
211421,0,0.14532849
211422,1,0.88736784
211423,1,0.8519842
211424,1,0.6619207
211425,0,0.40115574
211426,0,0.085360445
211427,1,0.7096841
211428,0,0.0043349233
211429,0,0.14942521
211430,0,0.021483438
211431,0,0.02709409
211432,0,0.4850297
211433,1,0.67459047
211434,1,0.7020688
211435,0,0.12593088
211436,1,0.8429995
211437,1,0.5026498
211438,0,0.08326723
211439,0,0.02041924
211440,1,0.6074054
211441,0,0.0030559178
211442,0,0.36485183
211443,0,0.11047261
211444,1,0.61520356
211445,0,0.047682423
211446,1,0.88563454
211447,1,0.75874144
211448,1,0.5850338
211449,0,0.014078465
211450,0,0.006560727
211451,1,0.7803517
211452,1,0.5855894
211453,1,0.8285819
211454,0,0.35694516
211455,1,0.62826234
211456,0,0.009447507
211457,0,0.013437778
211458,1,0.67940307
211459,0,0.348302
211460,1,0.8750675
211461,0,0.1335448
211462,0,0.019396216
211463,0,0.47190765
211464,1,0.7379308
211465,1,0.8268216
211466,0,0.4511646
211467,0,0.3817019
211468,0,0.283308
211469,0,0.12059554
211470,1,0.82358634
211471,1,0.84777975
211472,1,0.7064291
211473,0,0.17393239
211474,0,0.22949935
211475,1,0.5671149
211476,1,0.88851595
211477,0,0.049043853
211478,0,0.089405
211479,0,0.4925124
211480,0,0.0031395573
211481,1,0.5063167
211482,1,0.6566751
211483,1,0.75939965
211484,1,0.5264486
211485,0,0.3802774
211486,0,0.06336777
211487,0,0.4246171
211488,1,0.80560017
211489,1,0.7673249
211490,0,0.00058020646
211491,0,0.035492387
211492,1,0.8747476
211493,1,0.741066
211494,1,0.8921015
211495,0,0.050441276
211496,0,0.44329908
211497,1,0.76271796
211498,0,0.41737184
211499,1,0.5370687
211500,0,0.47514206
211501,0,0.19072755
211502,1,0.6621554
211503,0,0.0366452
211504,1,0.8076132
211505,0,0.015184079
211506,0,0.2901091
211507,0,0.41418883
211508,0,0.45946243
211509,1,0.8506531
211510,1,0.7321057
211511,1,0.6603059
211512,0,0.20742175
211513,1,0.5946361
211514,1,0.7439889
211515,0,0.4632561
211516,1,0.71132773
211517,1,0.6104222
